week,start_date,mean_excess_5d,hit_rate_excess,n_picks
2021-12-28/2022-01-03,2021-12-28,0.0032928561592283855,0.6,5
2022-01-04/2022-01-10,2022-01-04,-0.014444141350479722,0.0,2
2022-01-11/2022-01-17,2022-01-11,0.02556290530126748,0.6666666666666666,3
2022-01-18/2022-01-24,2022-01-18,0.0029679463234187167,0.3333333333333333,3
2022-01-25/2022-01-31,2022-01-25,-0.0259421268847988,0.0,1
2022-02-01/2022-02-07,2022-02-01,0.016678930052810292,1.0,1
2022-02-08/2022-02-14,2022-02-08,0.03124856894399841,1.0,1
2022-02-15/2022-02-21,2022-02-15,0.008525166995825062,1.0,1
2022-02-22/2022-02-28,2022-02-22,-0.0756790652312972,0.0,1
2022-03-01/2022-03-07,2022-03-01,0.17092451158436484,1.0,1
2022-03-08/2022-03-14,2022-03-08,-0.09566673237007062,0.0,1
2022-03-15/2022-03-21,2022-03-15,-0.018247467553525132,0.0,1
2022-03-22/2022-03-28,2022-03-22,-0.02965042836496612,0.0,2
2022-03-29/2022-04-04,2022-03-29,-0.021416872884416144,0.3333333333333333,3
2022-04-05/2022-04-11,2022-04-05,-0.03974461336960981,0.0,5
2022-04-12/2022-04-18,2022-04-13,0.013003835174694278,1.0,1
2022-04-19/2022-04-25,2022-04-20,0.027937583283099476,1.0,1
2022-05-17/2022-05-23,2022-05-20,-0.07080443162389949,0.0,1
2022-05-24/2022-05-30,2022-05-24,-0.047691880550598365,0.0,2
2022-05-31/2022-06-06,2022-05-31,0.00021390214854899448,1.0,1
2022-06-07/2022-06-13,2022-06-07,0.007479609910420515,0.75,4
2022-07-12/2022-07-18,2022-07-13,-0.03809879288517881,0.5,2
2022-07-19/2022-07-25,2022-07-19,0.0025654924836502335,0.8,5
2022-07-26/2022-08-01,2022-07-26,0.0032783430294796023,1.0,1
2022-08-02/2022-08-08,2022-08-02,0.002817100204953321,0.75,4
2022-08-09/2022-08-15,2022-08-09,0.018780739089364083,0.6,5
2022-08-16/2022-08-22,2022-08-16,-0.010945749153015294,0.4,5
2022-08-23/2022-08-29,2022-08-23,-0.0011627002053350988,0.5,2
2022-10-18/2022-10-24,2022-10-18,-0.004390737916238896,0.0,1
2022-10-25/2022-10-31,2022-10-25,0.045682869365451365,0.8,5
2022-11-01/2022-11-07,2022-11-01,0.03760796172656313,1.0,5
2022-11-08/2022-11-14,2022-11-08,-0.015770913736448122,0.2,5
2022-11-15/2022-11-21,2022-11-15,0.006644851453046496,0.6,5
2022-11-22/2022-11-28,2022-11-22,-0.019077406392804353,0.0,5
2022-11-29/2022-12-05,2022-11-29,-0.014692030515457033,0.5,2
2022-12-06/2022-12-12,2022-12-06,0.024916229966586823,1.0,1
2022-12-13/2022-12-19,2022-12-13,0.02503797549349801,1.0,2
2022-12-20/2022-12-26,2022-12-21,-0.02894975377278297,0.0,1
2022-12-27/2023-01-02,2022-12-27,0.06899705438787684,1.0,1
2023-01-03/2023-01-09,2023-01-04,-0.01925745428351977,0.0,2
2023-01-10/2023-01-16,2023-01-10,-0.011908637119787596,0.5,4
2023-01-17/2023-01-23,2023-01-17,0.021880371179380242,0.5,4
2023-01-24/2023-01-30,2023-01-24,0.00994384521104208,0.6,5
2023-01-31/2023-02-06,2023-01-31,-0.007713320802636869,0.4,5
2023-02-07/2023-02-13,2023-02-07,0.0016549469015840756,0.4,5
2023-02-14/2023-02-20,2023-02-14,-0.010244036112644545,0.25,4
2023-03-21/2023-03-27,2023-03-22,0.09694708889692549,1.0,1
2023-03-28/2023-04-03,2023-03-28,0.037957956135232486,1.0,3
2023-04-04/2023-04-10,2023-04-04,-0.03329476817811411,0.0,4
2023-04-11/2023-04-17,2023-04-11,-0.013410957179750133,0.5,4
2023-04-18/2023-04-24,2023-04-18,0.0019519449817394507,0.5,2
2023-05-09/2023-05-15,2023-05-10,0.02103556542830054,0.5,2
2023-05-16/2023-05-22,2023-05-16,0.004660994213012026,1.0,1
2023-05-23/2023-05-29,2023-05-23,0.09862678625381734,1.0,3
2023-05-30/2023-06-05,2023-05-30,-0.012091347958484933,0.5,2
2023-06-06/2023-06-12,2023-06-06,-0.010303430901134392,0.0,2
2023-06-13/2023-06-19,2023-06-13,-0.0211165940997326,0.0,4
2023-06-20/2023-06-26,2023-06-20,-0.0022442672114829088,0.5,2
2023-06-27/2023-07-03,2023-06-27,0.0012434848403499732,1.0,1
2023-07-04/2023-07-10,2023-07-05,0.029299038475606,1.0,1
2023-07-11/2023-07-17,2023-07-12,0.05173806037641371,1.0,1
2023-07-18/2023-07-24,2023-07-18,-0.040967477188953993,0.0,1
2023-07-25/2023-07-31,2023-07-25,0.030316852712392706,1.0,4
2023-08-01/2023-08-07,2023-08-01,0.0070195272131671205,0.5,2
2023-08-08/2023-08-14,2023-08-08,-0.006454489719386003,0.0,1
2023-09-05/2023-09-11,2023-09-07,0.00044773764398153837,1.0,1
2023-09-12/2023-09-18,2023-09-13,-0.08622357509985212,0.0,1
2023-10-10/2023-10-16,2023-10-13,0.0009605111710720982,1.0,1
2023-10-17/2023-10-23,2023-10-17,0.0067072987963670005,1.0,1
2023-10-24/2023-10-30,2023-10-24,-0.0100953644296371,0.0,1
2023-10-31/2023-11-06,2023-11-01,-0.0240675161745727,0.0,1
2023-11-07/2023-11-13,2023-11-07,-0.03134910763375979,0.0,3
2023-11-14/2023-11-20,2023-11-14,0.00799639956669873,0.4,5
2023-11-21/2023-11-27,2023-11-21,0.0007677831464378171,0.6,5
2023-11-28/2023-12-04,2023-11-28,-0.006397804429246201,0.4,5
2023-12-05/2023-12-11,2023-12-05,0.012086359790572265,0.6666666666666666,3
2023-12-12/2023-12-18,2023-12-12,0.023221129296192,1.0,5
2023-12-19/2023-12-25,2023-12-19,-0.0265683047865213,0.4,5
2023-12-26/2024-01-01,2023-12-26,-0.03169083773017571,0.2,5
2024-01-02/2024-01-08,2024-01-02,-0.009722417444458564,0.0,3
2024-01-09/2024-01-15,2024-01-09,-0.009996501540265634,0.4,5
2024-01-16/2024-01-22,2024-01-16,0.015746819590530814,0.5,2
2024-01-23/2024-01-29,2024-01-23,0.007927492257230107,0.5,4
2024-01-30/2024-02-05,2024-01-30,0.007951321448782921,0.4,5
2024-02-06/2024-02-12,2024-02-06,0.007596054523609919,0.6,5
2024-02-13/2024-02-19,2024-02-13,-0.02754749100654912,0.0,5
2024-02-20/2024-02-26,2024-02-20,0.032468931324606154,0.6666666666666666,3
2024-02-27/2024-03-04,2024-02-27,0.031036762466597034,1.0,1
2024-03-05/2024-03-11,2024-03-05,-0.022560793573943028,0.0,1
2024-03-12/2024-03-18,2024-03-13,0.030079135978818616,1.0,1
2024-03-19/2024-03-25,2024-03-19,-0.015263739487822614,0.5,2
2024-03-26/2024-04-01,2024-03-26,0.022408568360992254,0.5,2
2024-04-02/2024-04-08,2024-04-02,-0.0034024375240975235,0.0,1
2024-04-09/2024-04-15,2024-04-09,0.005822514237462606,0.5,2
