week,start_date,mean_excess_5d,hit_rate_excess,n_picks
2024-08-27/2024-09-02,2024-08-27,-0.050325837276148366,0.3333333333333333,3
2024-09-03/2024-09-09,2024-09-03,-0.023181363458247617,0.2,5
2024-09-10/2024-09-16,2024-09-10,-0.021722126916075835,0.0,2
2024-09-17/2024-09-23,2024-09-17,-0.02935501497773496,0.0,1
2024-09-24/2024-09-30,2024-09-24,-0.014681274550888412,0.0,3
2024-10-01/2024-10-07,2024-10-01,0.001670498198624008,0.6666666666666666,3
2024-10-08/2024-10-14,2024-10-08,-0.020651494085886134,0.0,5
2024-10-15/2024-10-21,2024-10-15,0.03941423203853178,0.5,2
2024-10-22/2024-10-28,2024-10-22,-0.013639191749362789,0.0,1
2024-10-29/2024-11-04,2024-10-29,0.0016294071663321419,0.5,2
2024-11-05/2024-11-11,2024-11-06,-0.006959779162308721,0.25,4
2024-11-12/2024-11-18,2024-11-12,-0.0076666088374559346,0.4,5
2024-11-19/2024-11-25,2024-11-19,0.025634545020578603,1.0,3
2024-11-26/2024-12-02,2024-11-26,-0.00405714169279654,0.4,5
2024-12-03/2024-12-09,2024-12-03,-0.006156562392034814,0.4,5
2024-12-10/2024-12-16,2024-12-10,0.015468301585706945,0.75,4
2024-12-17/2024-12-23,2024-12-17,0.0044225694645607435,0.4,5
2024-12-24/2024-12-30,2024-12-24,-0.017553531699787978,0.0,3
2024-12-31/2025-01-06,2024-12-31,-0.03542282313530709,0.0,1
2025-01-14/2025-01-20,2025-01-17,0.0713859989134662,1.0,1
2025-01-21/2025-01-27,2025-01-21,-0.010878445622840304,0.6,5
2025-01-28/2025-02-03,2025-01-28,0.006381902929305183,1.0,1
2025-02-04/2025-02-10,2025-02-04,-0.006950319713182884,0.5,4
2025-02-11/2025-02-17,2025-02-11,0.010083099676587626,1.0,5
2025-02-18/2025-02-24,2025-02-18,-0.015233731871672518,0.6,5
2025-02-25/2025-03-03,2025-02-25,-0.006753729082114838,0.6666666666666666,3
2025-03-04/2025-03-10,2025-03-04,0.04840993896778012,1.0,1
2025-03-11/2025-03-17,2025-03-11,-0.03254121639061003,0.0,1
2025-03-18/2025-03-24,2025-03-18,-0.09805723141664047,0.0,1
2025-03-25/2025-03-31,2025-03-26,0.016806854220557943,1.0,1
2025-04-01/2025-04-07,2025-04-01,0.049893770652736646,0.5,2
2025-04-08/2025-04-14,2025-04-08,-0.027679336886774486,0.0,1
2025-04-15/2025-04-21,2025-04-15,-0.26260340665208803,0.0,1
2025-04-22/2025-04-28,2025-04-23,-0.011594848644590483,0.0,1
2025-04-29/2025-05-05,2025-05-01,0.01821870677382731,1.0,1
2025-05-06/2025-05-12,2025-05-06,0.009869375911997524,0.6,5
2025-05-13/2025-05-19,2025-05-13,-0.009191137075447654,0.2,5
2025-05-20/2025-05-26,2025-05-20,0.0014852941468123549,0.8,5
2025-05-27/2025-06-02,2025-05-27,0.0023564492220930155,0.4,5
2025-06-03/2025-06-09,2025-06-03,0.021570015117272467,0.75,4
2025-06-10/2025-06-16,2025-06-10,0.01031407789980543,1.0,1
2025-06-17/2025-06-23,2025-06-20,-0.07322979105346683,0.0,1
2025-06-24/2025-06-30,2025-06-24,0.009081302237912425,0.5,4
2025-07-01/2025-07-07,2025-07-01,0.01065117685362078,0.6,5
2025-07-08/2025-07-14,2025-07-08,0.006321200308940411,0.6,5
2025-07-15/2025-07-21,2025-07-15,-0.0047828495380932475,0.4,5
2025-07-22/2025-07-28,2025-07-22,0.012054723058029838,0.6,5
2025-07-29/2025-08-04,2025-07-29,0.00912700010107928,0.75,4
2025-08-05/2025-08-11,2025-08-05,-0.034476182869434324,0.5,2
2025-08-12/2025-08-18,2025-08-12,0.033149759049619476,1.0,2
2025-08-19/2025-08-25,2025-08-22,-0.01774219343834038,0.0,1
2025-08-26/2025-09-01,2025-08-26,0.007413027503123004,0.5,2
2025-09-02/2025-09-08,2025-09-02,0.018209351474936575,0.5,4
2025-09-09/2025-09-15,2025-09-09,-0.009587101322326375,0.5,2
2025-09-16/2025-09-22,2025-09-16,0.018416110468443714,1.0,1
2025-09-23/2025-09-29,2025-09-23,0.038982001891885554,0.5,4
2025-09-30/2025-10-06,2025-09-30,0.041561208414101006,1.0,5
2025-10-07/2025-10-13,2025-10-07,0.004302449989033841,0.3333333333333333,3
2025-10-14/2025-10-20,2025-10-14,0.01858830205945089,0.5,2
2025-10-21/2025-10-27,2025-10-21,0.021063470201225287,0.5,2
2025-10-28/2025-11-03,2025-10-28,-0.05572175807773677,0.0,2
2025-11-04/2025-11-10,2025-11-04,0.006648309565190191,0.5,2
2025-11-11/2025-11-17,2025-11-11,-0.027941417855914287,0.4,5
2025-11-18/2025-11-24,2025-11-18,0.07308351171670213,1.0,1
2025-11-25/2025-12-01,2025-11-25,-0.03242427238543588,0.0,2
2025-12-02/2025-12-08,2025-12-02,-0.030292082390610653,0.25,4
2025-12-09/2025-12-15,2025-12-09,-0.0046560487835458075,0.5,2
2025-12-16/2025-12-22,2025-12-16,-0.01662931534337353,0.3333333333333333,3
2025-12-23/2025-12-29,2025-12-23,0.005413520725777249,0.75,4
2025-12-30/2026-01-05,2025-12-30,0.018648878673801828,0.5,2
2026-01-06/2026-01-12,2026-01-06,0.020103783239934503,0.5,2
2026-01-13/2026-01-19,2026-01-13,0.09693903925760095,1.0,2
2026-01-20/2026-01-26,2026-01-20,-0.04511630512959558,0.0,4
2026-01-27/2026-02-02,2026-01-27,0.025833289604959193,0.6666666666666666,3
2026-02-03/2026-02-09,2026-02-03,0.019068674973278778,0.8,5
