week,start_date,mean_excess_5d,hit_rate_excess,n_picks
2019-09-03/2019-09-09,2019-09-05,0.013551683727029307,1.0,1
2019-09-10/2019-09-16,2019-09-10,-0.020877110530813647,0.0,1
2019-09-17/2019-09-23,2019-09-17,0.010144713445366493,1.0,1
2019-10-22/2019-10-28,2019-10-25,-0.024586650846973424,0.0,1
2019-10-29/2019-11-04,2019-10-29,0.007648829569351497,0.6666666666666666,3
2019-11-05/2019-11-11,2019-11-05,-0.009160521319303606,0.2,5
2019-11-19/2019-11-25,2019-11-19,-0.015553283126849116,0.0,1
2019-11-26/2019-12-02,2019-11-26,-0.013815937585352489,0.0,1
2019-12-31/2020-01-06,2020-01-02,0.0164511445042832,1.0,2
2020-01-07/2020-01-13,2020-01-09,0.005046196232767031,1.0,1
2020-01-21/2020-01-27,2020-01-24,-0.044893343905254124,0.0,1
2020-02-04/2020-02-10,2020-02-05,-0.020224197921410725,0.0,1
2020-02-11/2020-02-17,2020-02-12,-0.0018015294180493413,0.0,1
2020-02-18/2020-02-24,2020-02-18,-0.02911734759697132,0.0,2
2020-02-25/2020-03-02,2020-03-02,0.0006747247408721568,1.0,1
2020-03-03/2020-03-09,2020-03-04,-0.010645346864654903,0.0,1
2020-03-31/2020-04-06,2020-04-06,-0.10427092343455158,0.0,1
2020-04-07/2020-04-13,2020-04-08,-0.12980463451389268,0.0,1
2020-04-14/2020-04-20,2020-04-14,0.0054953998556463105,0.6,5
2020-04-21/2020-04-27,2020-04-21,0.004258663072265722,0.6,5
2020-04-28/2020-05-04,2020-04-28,-0.005550972894561856,0.3333333333333333,3
2020-05-05/2020-05-11,2020-05-05,0.001250392264427802,0.5,4
2020-05-12/2020-05-18,2020-05-13,-0.019280261754742734,0.0,1
2020-05-19/2020-05-25,2020-05-19,-0.02767072267672348,0.0,5
2020-05-26/2020-06-01,2020-05-26,-0.017761111597795587,0.0,1
2020-06-02/2020-06-08,2020-06-02,0.07258045159128663,0.6,5
2020-06-09/2020-06-15,2020-06-09,-0.038065774859603295,0.0,5
2020-06-16/2020-06-22,2020-06-16,-0.02992071653978387,0.25,4
2020-06-23/2020-06-29,2020-06-23,-0.0027235847998047236,0.5,2
2020-06-30/2020-07-06,2020-07-01,0.09314811474597673,1.0,1
2020-07-07/2020-07-13,2020-07-07,0.01157793332110768,1.0,1
2020-07-14/2020-07-20,2020-07-14,-0.0014918717485512545,0.0,1
2020-07-21/2020-07-27,2020-07-21,-0.032145300357745654,0.0,1
2020-07-28/2020-08-03,2020-07-31,0.021012314769357054,1.0,1
2020-08-04/2020-08-10,2020-08-04,-0.010945916824298352,0.0,1
2020-08-11/2020-08-17,2020-08-12,0.02449182753759227,1.0,1
2020-08-18/2020-08-24,2020-08-18,0.043845271938571795,1.0,2
2020-08-25/2020-08-31,2020-08-25,0.03829328060455269,1.0,3
2020-09-01/2020-09-07,2020-09-01,-0.042353625793068866,0.25,4
2020-09-08/2020-09-14,2020-09-08,0.022258838373587553,1.0,1
2020-09-15/2020-09-21,2020-09-15,0.013519134557464785,1.0,1
2020-10-06/2020-10-12,2020-10-06,-0.00812787879783805,0.0,1
2020-10-13/2020-10-19,2020-10-19,-0.01818554800748895,0.0,1
2020-10-20/2020-10-26,2020-10-21,-0.015618302771414072,0.5,2
2020-11-03/2020-11-09,2020-11-09,-0.007622727263850715,0.0,1
2020-11-10/2020-11-16,2020-11-10,0.010561652746961053,0.25,4
2020-11-17/2020-11-23,2020-11-17,0.04512898318637526,1.0,5
2020-11-24/2020-11-30,2020-11-24,-0.01569634483372271,0.4,5
2020-12-01/2020-12-07,2020-12-01,0.03213581323699573,1.0,5
2020-12-08/2020-12-14,2020-12-08,-0.013667331349178488,0.3333333333333333,3
2020-12-15/2020-12-21,2020-12-15,-0.013706007598652481,0.0,1
2020-12-22/2020-12-28,2020-12-22,0.02548787949837017,1.0,2
2020-12-29/2021-01-04,2020-12-29,0.004638605229848158,1.0,1
2021-01-05/2021-01-11,2021-01-05,-0.033766181866427214,0.0,1
2021-01-12/2021-01-18,2021-01-12,-0.048095826795160945,0.0,2
2021-01-19/2021-01-25,2021-01-19,-0.05811564849276796,0.0,2
2021-01-26/2021-02-01,2021-01-26,0.056370920036958205,1.0,1
2021-02-02/2021-02-08,2021-02-02,-0.009353507693704799,0.0,1
2021-02-09/2021-02-15,2021-02-12,-0.028489362905392057,0.0,1
2021-02-16/2021-02-22,2021-02-16,-0.052566458344855516,0.0,2
2021-02-23/2021-03-01,2021-02-23,-0.017324517023923125,0.0,1
2021-03-02/2021-03-08,2021-03-02,0.023679132048097663,0.8,5
2021-03-09/2021-03-15,2021-03-09,-0.039560344010918014,0.0,1
2021-03-16/2021-03-22,2021-03-16,-0.03749726473231535,0.0,2
2021-03-23/2021-03-29,2021-03-25,0.00757187046074459,1.0,1
2021-03-30/2021-04-05,2021-03-30,-0.004949058381625848,0.0,1
2021-04-06/2021-04-12,2021-04-06,0.05953004198146716,1.0,2
2021-04-13/2021-04-19,2021-04-13,-0.008980693249779348,0.5,2
2021-04-20/2021-04-26,2021-04-20,0.000894890624312028,1.0,1
2021-04-27/2021-05-03,2021-04-27,-0.06244433842538477,0.0,1
2021-06-01/2021-06-07,2021-06-02,0.03142815223577755,1.0,1
2021-06-08/2021-06-14,2021-06-08,0.013779622415355464,1.0,1
2021-06-15/2021-06-21,2021-06-15,0.06496683344723875,1.0,1
2021-06-22/2021-06-28,2021-06-22,0.049511540425599465,1.0,1
2021-06-29/2021-07-05,2021-06-29,0.006305977720101885,1.0,2
2021-07-06/2021-07-12,2021-07-06,-0.01235649061975086,0.5,2
2021-07-13/2021-07-19,2021-07-13,-0.0010489868001101188,0.0,1
2021-07-20/2021-07-26,2021-07-20,0.011793708351121701,1.0,1
2021-08-10/2021-08-16,2021-08-16,-0.017546086534985683,0.0,1
2021-08-24/2021-08-30,2021-08-27,0.002859390523604066,1.0,1
2021-09-14/2021-09-20,2021-09-16,0.019713213159855858,1.0,1
2021-10-12/2021-10-18,2021-10-18,0.020462153957836238,1.0,1
2021-10-19/2021-10-25,2021-10-19,0.009680757369988191,1.0,1
2021-10-26/2021-11-01,2021-10-26,0.055103784778839815,1.0,1
2021-11-02/2021-11-08,2021-11-02,0.07297154915754533,0.5,2
2021-11-09/2021-11-15,2021-11-09,-0.02733060967848394,0.0,2
2021-11-16/2021-11-22,2021-11-16,0.05341038002677634,1.0,1
2021-11-23/2021-11-29,2021-11-23,0.02798727507516685,1.0,1
2021-11-30/2021-12-06,2021-11-30,-0.03554197051821417,0.0,1
2021-12-07/2021-12-13,2021-12-08,0.021803015842907003,1.0,1
2021-12-14/2021-12-20,2021-12-14,-0.007039131930206666,0.0,1
2021-12-21/2021-12-27,2021-12-27,-0.005042470659862852,0.0,1
2021-12-28/2022-01-03,2021-12-29,-0.03847756334545427,0.0,1
