Date,mean_excess_5d,hit_rate_excess,n_picks
2021-12-03,-0.022989334195587907,0.0,3
2021-12-06,-0.03463990777191561,0.5,2
2021-12-07,-0.03219164384541329,0.0,1
2021-12-14,0.0266911376823884,1.0,1
2021-12-15,0.038215583873276726,1.0,1
2021-12-16,0.06149459945008373,1.0,1
2021-12-17,0.028661993779646178,1.0,4
2021-12-20,-0.0002329710790066386,0.4,5
2021-12-22,0.006997530483985326,1.0,2
2021-12-23,0.0022451164038472804,1.0,1
2022-01-04,0.004154653622230831,0.5,2
2022-01-05,0.018221972214067017,1.0,4
2022-01-06,0.0006863346744779009,0.75,4
2022-01-07,-0.0027758505067152937,0.6,5
2022-01-10,-0.008197711736896207,0.4,5
2022-01-11,0.011506621348382118,0.8,5
2022-01-12,0.002946963711608186,0.3333333333333333,3
2022-01-13,0.02190235684702596,0.75,4
2022-01-14,0.016313383246564117,0.75,4
2022-01-18,0.026609339241921926,1.0,5
2022-01-19,0.040436099813317486,0.8,5
2022-01-20,0.001207609661789988,0.6,5
2022-01-21,0.008530608208344814,0.8,5
2022-01-24,-0.000630270071817729,0.8,5
2022-01-25,0.006268013868422706,0.6,5
2022-01-26,-0.01408359054194801,0.4,5
2022-01-27,-0.009324189217468715,0.2,5
2022-01-28,-0.022718324646849086,0.0,3
2022-01-31,-0.011095074635440313,0.0,3
2022-02-01,-0.025545098167816693,0.0,1
2022-02-03,-0.011380689367221142,0.3333333333333333,3
2022-02-04,-0.0051866782463921846,0.0,1
2022-02-07,-0.020975389335790517,0.0,2
2022-02-08,0.003657468232386607,0.5,2
2022-02-09,0.009193640118420388,0.5,2
2022-02-10,0.04414647992623333,1.0,1
2022-02-11,0.03724235140131471,1.0,1
2022-02-14,-0.01587493637289028,0.0,2
2022-02-15,-0.006430605709387693,0.0,1
2022-02-16,-0.01995625082271631,0.0,3
2022-02-17,0.010818731862907383,0.75,4
2022-02-18,-0.009436772614797362,0.5,2
2022-02-22,0.0055951221398914674,0.5,4
2022-02-23,0.023744891230912613,0.8,5
2022-02-24,0.02370695426215792,0.8,5
2022-02-25,0.036779865451710525,1.0,1
2022-02-28,0.010599902111531426,0.6666666666666666,3
2022-03-01,-0.040308463888862334,0.0,5
2022-03-02,-0.01799692391819596,0.0,1
2022-03-03,-0.031521614578685686,0.0,2
2022-03-04,-0.0008080338417809418,0.4,5
2022-03-07,0.05223345991604913,1.0,5
2022-03-08,0.02861356262613519,0.6,5
2022-03-09,0.024476838735905736,0.6,5
2022-03-10,0.0036064579858315683,0.6,5
2022-03-11,-0.026866829503054367,0.2,5
2022-03-14,-0.023161777123064532,0.4,5
2022-03-15,-0.018247467553525132,0.0,1
2022-03-16,0.03289927071758414,1.0,1
2022-03-17,0.015167445623174292,1.0,1
2022-03-18,0.009779123719165006,0.5,2
2022-03-22,-0.021700035595715983,0.0,1
2022-03-24,-0.054646098437764024,0.0,1
2022-03-25,-0.02880080530076845,0.0,1
2022-03-31,0.017780237635842355,1.0,1
2022-04-01,-0.010844161574477873,0.0,1
2022-04-05,-0.04444965875455383,0.3333333333333333,3
2022-04-06,-0.028763103836968985,0.2,5
2022-04-07,-0.09739373935854978,0.0,1
2022-04-08,-0.006142798682870006,0.3333333333333333,3
2022-04-11,-0.001954352132062165,0.4,5
2022-04-12,0.0031317185487831135,0.8,5
2022-04-13,0.023923212522204085,1.0,1
2022-04-14,-0.0061627588291343445,0.6666666666666666,3
2022-04-18,0.030075858197859406,1.0,2
2022-04-19,0.04515956577026781,1.0,1
2022-04-20,0.03829419467853068,1.0,1
2022-04-21,0.018622783036807533,0.6666666666666666,3
2022-04-22,-0.0023134333024633857,0.6,5
2022-04-25,0.002362753860985537,0.6666666666666666,3
2022-04-26,-0.023796232439755594,0.4,5
2022-04-27,0.006310623740999022,0.6,5
2022-04-28,0.026238785832569927,1.0,3
2022-04-29,-0.0004232787750871214,0.8,5
2022-05-02,0.00608264112775343,0.6,5
2022-05-03,0.017641755833184558,0.75,4
2022-05-04,-0.07861257287416912,0.0,1
2022-05-05,0.01624151104760361,0.6,5
2022-05-06,0.009295318649649997,1.0,2
2022-05-09,0.005111389732942872,0.8,5
2022-05-10,0.018270097693476338,0.8,5
2022-05-11,-0.010445751442405005,0.4,5
2022-05-12,0.012585680219379225,0.6,5
2022-05-13,-0.019436417789540156,0.0,3
2022-05-17,-0.019627713694143956,0.0,1
2022-05-18,0.013898110591729074,0.5,4
2022-05-19,0.024371238744295188,0.8,5
2022-05-20,0.0016986148614363205,0.4,5
2022-05-23,-0.01128980901560006,0.25,4
2022-05-24,0.03661427874980845,0.6,5
2022-05-25,-0.009699467544331819,0.0,1
2022-06-08,0.015290088700106508,1.0,1
2022-06-09,0.018323097899065343,0.8,5
2022-06-10,0.012660604324482216,1.0,5
2022-06-13,0.055856788275485035,0.8,5
2022-06-14,0.01311994442281077,0.8,5
2022-06-15,-0.04852577221400216,0.2,5
2022-06-16,-0.03685047468048293,0.2,5
2022-06-17,-0.023734108810204678,0.4,5
2022-06-21,-0.044956713359632694,0.0,1
2022-06-22,-0.030481503155196377,0.0,2
2022-06-23,0.00635901202584066,0.6666666666666666,3
2022-06-24,0.03468100635208815,1.0,1
2022-07-01,0.031748922898877284,1.0,3
2022-07-05,0.007159698228969447,1.0,1
2022-07-06,0.006150640813978259,0.5,2
2022-07-13,-0.07342648902627802,0.0,1
2022-07-14,0.023920425706340787,0.5,2
2022-07-15,-0.024324651254728824,0.0,1
2022-07-18,-0.003463542386946239,0.0,1
2022-07-19,0.0007465509123768532,0.5,2
2022-07-20,-0.01634716508409373,0.0,1
2022-07-21,-0.032251197302804124,0.0,2
2022-07-22,-0.018477086270563287,0.0,3
2022-07-25,-0.00805504351483366,0.0,2
2022-07-26,0.004609281145107835,0.5,2
2022-07-27,-0.02408598785115279,0.0,1
2022-07-29,-0.02892977325066859,0.0,1
2022-08-02,-0.04943989858456632,0.0,1
2022-08-03,-0.04485669576115403,0.0,1
2022-08-04,-0.01601511951766932,0.0,1
2022-08-05,0.00745428705918294,1.0,1
2022-08-22,-0.08106467666469719,0.0,1
2022-08-23,-0.017433587064421247,0.5,4
2022-08-26,-0.008664567546109558,0.4,5
2022-08-29,-0.028380804451028124,0.0,3
2022-08-30,-0.02509664508809939,0.0,2
2022-08-31,-0.011156445653018588,0.2,5
2022-09-01,-0.005608245888378827,0.6,5
2022-09-02,0.015119538768035845,1.0,1
2022-09-06,-0.004436769393650586,0.6,5
2022-09-14,0.026352458590815364,1.0,1
2022-09-15,0.029494803414279902,1.0,3
2022-09-16,0.02178804624997638,1.0,4
2022-09-19,0.02114617283531941,0.8,5
2022-09-22,0.004837097736236529,0.5,2
2022-09-23,0.01077284143635271,0.6,5
2022-09-26,0.03298466244644231,1.0,5
2022-09-27,0.015997426100665457,0.6,5
2022-09-28,-0.019660850023069942,0.0,2
2022-09-29,-0.010147192146139905,0.2,5
